UNITID,ARANK,XHRTOTLT,HRTOTLT,XHRTOTLM,HRTOTLM,XHRTOTLW,HRTOTLW,XHRAIANT,HRAIANT,XHRAIANM,HRAIANM,XHRAIANW,HRAIANW,XHRASIAT,HRASIAT,XHRASIAM,HRASIAM,XHRASIAW,HRASIAW,XHRBKAAT,HRBKAAT,XHRBKAAM,HRBKAAM,XHRBKAAW,HRBKAAW,XHRHISPT,HRHISPT,XHRHISPM,HRHISPM,XHRHISPW,HRHISPW,XHRNHPIT,HRNHPIT,XHRNHPIM,HRNHPIM,XHRNHPIW,HRNHPIW,XHRWHITT,HRWHITT,XHRWHITM,HRWHITM,XHRWHITW,HRWHITW,XHR2MORT,HR2MORT,XHR2MORM,HR2MORM,XHR2MORW,HR2MORW,XHRUNKNT,HRUNKNT,XHRUNKNM,HRUNKNM,XHRUNKNW,HRUNKNW,XHRNRALT,HRNRALT,XHRNRALM,HRNRALM,XHRNRALW,HRNRALW 
187994,15,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
187994,16,"R",3,"R",2,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",2,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
187994,17,"R",5,"R",0,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5,"R",0,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
187994,18,"R",6,"R",2,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",1,"R",0,"R",1
187994,21,"R",16,"R",5,"R",11,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3,"R",1,"R",2,"R",0,"R",0,"R",0,"R",10,"R",3,"R",7,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",1,"R",0,"R",1
187994,22,"R",52,"R",19,"R",33,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8,"R",3,"R",5,"R",0,"R",0,"R",0,"R",34,"R",14,"R",20,"R",1,"R",0,"R",1,"R",7,"R",1,"R",6,"R",2,"R",1,"R",1
188003, 1,"R",5,"R",1,"R",4,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",5,"R",1,"R",4,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0
188003, 2,"R",6,"R",2,"R",4,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",6,"R",2,"R",4,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0
188003, 3,"R",1,"R",0,"R",1,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0
188003, 7,"R",12,"R",3,"R",9,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",12,"R",3,"R",9,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
188003,10,"R",7,"R",3,"R",4,"R",1,"R",1,"Z",0,"R",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",0,"Z",0,"Z",0,"R",4,"R",2,"R",2,"R",0,"Z",0,"Z",0
188003,11,"R",7,"R",3,"R",4,"R",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",4,"R",1,"R",3,"R",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"R",0,"Z",0,"Z",0
188003,14,"R",14,"R",6,"R",8,"R",1,"R",1,"R",0,"R",1,"R",0,"R",1,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5,"R",1,"R",4,"R",0,"R",0,"R",0,"R",6,"R",4,"R",2,"R",0,"R",0,"R",0
188003,17,"R",1,"R",0,"R",1,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0
188003,18,"R",9,"R",5,"R",4,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",0,"Z",0,"Z",0,"R",4,"R",1,"R",3,"R",0,"Z",0,"Z",0,"R",3,"R",2,"R",1,"R",1,"R",1,"Z",0
188003,21,"R",10,"R",5,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",5,"R",1,"R",4,"R",0,"R",0,"R",0,"R",3,"R",2,"R",1,"R",1,"R",1,"R",0
188003,22,"R",40,"R",17,"R",23,"R",1,"R",1,"R",0,"R",1,"R",0,"R",1,"R",1,"R",0,"R",1,"R",2,"R",2,"R",0,"R",0,"R",0,"R",0,"R",23,"R",6,"R",17,"R",0,"R",0,"R",0,"R",11,"R",7,"R",4,"R",1,"R",1,"R",0
188003,23,"R",4,"R",3,"R",1,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",0,"Z",0,"Z",0,"R",2,"R",1,"R",1,"R",0,"Z",0,"Z",0
188021, 1,"R",5,"R",2,"R",3,"R",1,"Z",0,"R",1,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",2,"R",1,"R",1,"R",0,"Z",0,"Z",0,"R",2,"R",1,"R",1,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0
188021, 2,"R",3,"R",2,"R",1,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",3,"R",2,"R",1,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0
188021, 7,"R",8,"R",4,"R",4,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"R",5,"R",3,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
188021,10,"R",3,"R",1,"R",2,"R",1,"Z",0,"R",1,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0
188021,11,"R",2,"R",2,"R",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",0,"Z",0,"Z",0
188021,14,"R",5,"R",3,"R",2,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0
188021,17,"R",2,"R",2,"R",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0
188021,21,"R",2,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
188021,22,"R",18,"R",9,"R",9,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4,"R",3,"R",1,"R",0,"R",0,"R",0,"R",10,"R",5,"R",5,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0
188021,23,"R",3,"R",0,"R",3,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"R",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",0,"Z",0,"Z",0
188030, 1,"R",209,"R",157,"R",52,"R",1,"R",1,"R",0,"R",14,"R",12,"R",2,"R",2,"R",2,"R",0,"R",10,"R",9,"R",1,"R",0,"R",0,"R",0,"R",173,"R",125,"R",48,"R",1,"R",1,"R",0,"R",6,"R",5,"R",1,"R",2,"R",2,"R",0
188030, 2,"R",203,"R",123,"R",80,"R",5,"R",4,"R",1,"R",12,"R",7,"R",5,"R",4,"R",2,"R",2,"R",26,"R",13,"R",13,"R",0,"R",0,"R",0,"R",134,"R",81,"R",53,"R",2,"R",1,"R",1,"R",3,"R",3,"R",0,"R",17,"R",12,"R",5
188030, 3,"R",10,"R",6,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",8,"R",4,"R",4,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0
188030, 7,"R",422,"R",286,"R",136,"R",6,"R",5,"R",1,"R",26,"R",19,"R",7,"R",6,"R",4,"R",2,"R",37,"R",23,"R",14,"R",0,"R",0,"R",0,"R",315,"R",210,"R",105,"R",3,"R",2,"R",1,"R",10,"R",9,"R",1,"R",19,"R",14,"R",5
188030, 9,"R",11,"R",8,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",4,"R",4,"R",0,"R",1,"R",0,"R",1,"R",4,"R",2,"R",2,"R",1,"R",1,"R",0
188030,10,"R",135,"R",73,"R",62,"R",1,"R",0,"R",1,"R",9,"R",5,"R",4,"R",1,"R",1,"R",0,"R",20,"R",8,"R",12,"R",0,"R",0,"R",0,"R",38,"R",14,"R",24,"R",0,"R",0,"R",0,"R",43,"R",26,"R",17,"R",23,"R",19,"R",4
188030,14,"R",146,"R",81,"R",65,"R",1,"R",0,"R",1,"R",9,"R",5,"R",4,"R",1,"R",1,"R",0,"R",21,"R",9,"R",12,"R",0,"R",0,"R",0,"R",42,"R",18,"R",24,"R",1,"R",0,"R",1,"R",47,"R",28,"R",19,"R",24,"R",20,"R",4
188030,15,"R",15,"R",9,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",15,"R",9,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
188030,16,"R",30,"R",11,"R",19,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5,"R",2,"R",3,"R",0,"R",0,"R",0,"R",19,"R",6,"R",13,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",4,"R",1,"R",3
188030,17,"R",61,"R",26,"R",35,"R",1,"R",1,"R",0,"R",2,"R",0,"R",2,"R",1,"R",0,"R",1,"R",6,"R",1,"R",5,"R",0,"R",0,"R",0,"R",33,"R",13,"R",20,"R",0,"R",0,"R",0,"R",7,"R",5,"R",2,"R",11,"R",6,"R",5
188030,18,"R",21,"R",7,"R",14,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",12,"R",2,"R",10,"R",0,"R",0,"R",0,"R",6,"R",4,"R",2,"R",1,"R",1,"R",0
188030,21,"R",127,"R",53,"R",74,"R",2,"R",2,"R",0,"R",2,"R",0,"R",2,"R",1,"R",0,"R",1,"R",13,"R",3,"R",10,"R",0,"R",0,"R",0,"R",79,"R",30,"R",49,"R",0,"R",0,"R",0,"R",14,"R",10,"R",4,"R",16,"R",8,"R",8
188030,22,"R",704,"R",426,"R",278,"R",9,"R",7,"R",2,"R",37,"R",24,"R",13,"R",8,"R",5,"R",3,"R",71,"R",35,"R",36,"R",0,"R",0,"R",0,"R",441,"R",260,"R",181,"R",4,"R",2,"R",2,"R",75,"R",51,"R",24,"R",59,"R",42,"R",17
188030,23,"R",9,"R",6,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5,"R",2,"R",3,"R",0,"R",0,"R",0,"R",4,"R",4,"R",0,"R",0,"R",0,"R",0
188058, 1,"R",1,"R",0,"R",1,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0
188058, 2,"R",1,"R",1,"R",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0
188058, 4,"R",13,"R",8,"R",5,"R",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",0,"Z",0,"Z",0,"R",6,"R",4,"R",2,"R",0,"Z",0,"Z",0,"R",6,"R",3,"R",3,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0
188058, 7,"R",15,"R",9,"R",6,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",7,"R",5,"R",2,"R",0,"R",0,"R",0,"R",7,"R",3,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
188058, 9,"R",1,"R",0,"R",1,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0
188058,10,"R",3,"R",1,"R",2,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"R",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0
188058,11,"R",16,"R",7,"R",9,"R",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",0,"Z",0,"Z",0,"R",9,"R",5,"R",4,"R",0,"Z",0,"Z",0,"R",6,"R",1,"R",5,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0
188058,14,"R",20,"R",8,"R",12,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",11,"R",5,"R",6,"R",0,"R",0,"R",0,"R",8,"R",2,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
188058,15,"R",1,"R",0,"R",1,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0
188058,16,"R",3,"R",3,"R",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"R",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0
188058,17,"R",8,"R",5,"R",3,"R",0,"Z",0,"Z",0,"R",2,"R",1,"R",1,"R",1,"R",1,"Z",0,"R",1,"R",1,"Z",0,"R",0,"Z",0,"Z",0,"R",4,"R",2,"R",2,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0
188058,18,"R",12,"R",4,"R",8,"R",0,"Z",0,"Z",0,"R",2,"R",1,"R",1,"R",0,"Z",0,"Z",0,"R",6,"R",2,"R",4,"R",0,"Z",0,"Z",0,"R",4,"R",1,"R",3,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0
188058,21,"R",24,"R",12,"R",12,"R",0,"R",0,"R",0,"R",4,"R",2,"R",2,"R",1,"R",1,"R",0,"R",10,"R",5,"R",5,"R",0,"R",0,"R",0,"R",9,"R",4,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
188058,22,"R",59,"R",29,"R",30,"R",0,"R",0,"R",0,"R",6,"R",4,"R",2,"R",1,"R",1,"R",0,"R",28,"R",15,"R",13,"R",0,"R",0,"R",0,"R",24,"R",9,"R",15,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
188100,15,"R",17,"R",9,"R",8,"R",1,"R",1,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",0,"Z",0,"Z",0,"R",15,"R",7,"R",8,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0
188100,16,"R",16,"R",10,"R",6,"R",1,"R",1,"Z",0,"R",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",14,"R",8,"R",6,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0
188100,17,"R",71,"R",39,"R",32,"R",3,"R",1,"R",2,"R",1,"Z",0,"R",1,"R",0,"Z",0,"Z",0,"R",4,"R",4,"Z",0,"R",0,"Z",0,"Z",0,"R",62,"R",33,"R",29,"R",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",0,"Z",0,"Z",0
188100,18,"R",40,"R",18,"R",22,"R",1,"R",1,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",3,"R",1,"R",2,"R",0,"Z",0,"Z",0,"R",33,"R",14,"R",19,"R",1,"R",1,"Z",0,"R",2,"R",1,"R",1,"R",0,"Z",0,"Z",0
188100,21,"R",144,"R",76,"R",68,"R",6,"R",4,"R",2,"R",1,"R",0,"R",1,"R",1,"R",1,"R",0,"R",8,"R",6,"R",2,"R",0,"R",0,"R",0,"R",124,"R",62,"R",62,"R",1,"R",1,"R",0,"R",3,"R",2,"R",1,"R",0,"R",0,"R",0
188100,22,"R",144,"R",76,"R",68,"R",6,"R",4,"R",2,"R",1,"R",0,"R",1,"R",1,"R",1,"R",0,"R",8,"R",6,"R",2,"R",0,"R",0,"R",0,"R",124,"R",62,"R",62,"R",1,"R",1,"R",0,"R",3,"R",2,"R",1,"R",0,"R",0,"R",0
188207,18,"R",3,"R",0,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3,"R",0,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
188207,21,"R",3,"R",0,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3,"R",0,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
188207,22,"R",3,"R",0,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3,"R",0,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
188261,18,"R",14,"R",10,"R",4,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"R",0,"Z",0,"Z",0,"R",11,"R",7,"R",4,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0
188261,21,"R",14,"R",10,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",2,"R",0,"R",0,"R",0,"R",0,"R",11,"R",7,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0
188261,22,"R",19,"R",11,"R",8,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",2,"R",0,"R",0,"R",0,"R",0,"R",16,"R",8,"R",8,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0
188261,23,"R",5,"R",1,"R",4,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",5,"R",1,"R",4,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0
188304, 1,"R",36,"R",13,"R",23,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",5,"R",2,"R",3,"R",0,"Z",0,"Z",0,"R",27,"R",10,"R",17,"R",0,"Z",0,"Z",0,"R",4,"R",1,"R",3,"R",0,"Z",0,"Z",0
188304, 2,"R",13,"R",6,"R",7,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",4,"R",2,"R",2,"R",0,"Z",0,"Z",0,"R",8,"R",3,"R",5,"R",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",0,"Z",0,"Z",0
188304, 7,"R",49,"R",19,"R",30,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9,"R",4,"R",5,"R",0,"R",0,"R",0,"R",35,"R",13,"R",22,"R",0,"R",0,"R",0,"R",5,"R",2,"R",3,"R",0,"R",0,"R",0
188304, 9,"R",9,"R",5,"R",4,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"R",0,"Z",0,"Z",0,"R",5,"R",2,"R",3,"R",0,"Z",0,"Z",0,"R",2,"R",1,"R",1,"R",0,"Z",0,"Z",0
188304,10,"R",25,"R",18,"R",7,"R",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",0,"Z",0,"Z",0,"R",8,"R",4,"R",4,"R",0,"Z",0,"Z",0,"R",11,"R",8,"R",3,"R",0,"Z",0,"Z",0,"R",4,"R",4,"R",0,"R",1,"R",1,"Z",0
188304,14,"R",34,"R",23,"R",11,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",10,"R",6,"R",4,"R",0,"R",0,"R",0,"R",16,"R",10,"R",6,"R",0,"R",0,"R",0,"R",6,"R",5,"R",1,"R",1,"R",1,"R",0
188304,15,"R",2,"R",1,"R",1,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",2,"R",1,"R",1,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0
188304,17,"R",7,"R",3,"R",4,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",3,"Z",0,"R",3,"R",0,"Z",0,"Z",0,"R",3,"R",2,"R",1,"R",0,"Z",0,"Z",0,"R",1,"R",1,"R",0,"R",0,"Z",0,"Z",0
188304,18,"R",2,"R",1,"R",1,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0
188304,21,"R",11,"R",5,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4,"R",1,"R",3,"R",0,"R",0,"R",0,"R",6,"R",3,"R",3,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0
188304,22,"R",94,"R",47,"R",47,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",23,"R",11,"R",12,"R",0,"R",0,"R",0,"R",57,"R",26,"R",31,"R",0,"R",0,"R",0,"R",12,"R",8,"R",4,"R",1,"R",1,"R",0
188340, 1,"R",9,"R",8,"R",1,"R",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",1,"Z",0,"R",1,"R",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",6,"R",6,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0
188340, 2,"R",10,"R",8,"R",2,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",9,"R",7,"R",2,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0
188340, 7,"R",19,"R",16,"R",3,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",2,"R",2,"R",0,"R",15,"R",13,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
