UNITID,FACSTAT,XSISTOTL,SISTOTL,XSISPROF,SISPROF,XSISASCP,SISASCP,XSISASTP,SISASTP,XSISINST,SISINST,XSISLECT,SISLECT,XSISNORK,SISNORK 
213668,30,"R",22,"R",0,"R",0,"R",22,"R",0,"R",0,"R",0
213668,40,"R",11,"R",0,"R",1,"R",9,"R",1,"R",0,"R",0
213668,41,"R",11,"R",0,"R",1,"R",9,"R",1,"R",0,"R",0
213774, 0,"R",26,"R",14,"R",4,"R",5,"R",3,"R",0,"R",0
213774,10,"R",26,"R",14,"R",4,"R",5,"R",3,"R",0,"R",0
213774,40,"R",26,"R",14,"R",4,"R",5,"R",3,"R",0,"R",0
213774,41,"R",22,"R",12,"R",4,"R",4,"R",2,"R",0,"R",0
213774,42,"R",4,"R",2,"R",0,"R",1,"R",1,"R",0,"R",0
213783, 0,"R",117,"R",31,"R",42,"R",31,"R",13,"R",0,"R",0
213783,10,"R",117,"R",31,"R",42,"R",31,"R",13,"R",0,"R",0
213783,20,"R",84,"R",31,"R",42,"R",11,"R",0,"R",0,"R",0
213783,30,"R",27,"R",0,"R",0,"R",19,"R",8,"R",0,"R",0
213783,40,"R",6,"R",0,"R",0,"R",1,"R",5,"R",0,"R",0
213783,42,"R",6,"R",0,"R",0,"R",1,"R",5,"R",0,"R",0
213826, 0,"R",158,"R",18,"R",53,"R",70,"R",17,"R",0,"R",0
213826,10,"R",158,"R",18,"R",53,"R",70,"R",17,"R",0,"R",0
213826,20,"R",66,"R",18,"R",45,"R",3,"R",0,"R",0,"R",0
213826,30,"R",49,"R",0,"R",8,"R",41,"R",0,"R",0,"R",0
213826,40,"R",43,"R",0,"R",0,"R",26,"R",17,"R",0,"R",0
213826,42,"R",43,"R",0,"R",0,"R",26,"R",17,"R",0,"R",0
213914, 0,"R",10,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10
213914,50,"R",10,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10
213987, 0,"R",164,"R",32,"R",45,"R",64,"R",17,"R",5,"R",1
213987,10,"R",164,"R",32,"R",45,"R",64,"R",17,"R",5,"R",1
213987,20,"R",76,"R",32,"R",44,"R",0,"R",0,"R",0,"R",0
213987,30,"R",51,"R",0,"R",0,"R",28,"R",17,"R",5,"R",1
213987,40,"R",37,"R",0,"R",1,"R",36,"R",0,"R",0,"R",0
213987,42,"R",37,"R",0,"R",1,"R",36,"R",0,"R",0,"R",0
213996, 0,"R",192,"R",71,"R",53,"R",45,"R",0,"R",23,"R",0
213996,10,"R",192,"R",71,"R",53,"R",45,"R",0,"R",23,"R",0
213996,20,"R",116,"R",70,"R",41,"R",5,"R",0,"R",0,"R",0
213996,30,"R",44,"R",1,"R",7,"R",36,"R",0,"R",0,"R",0
213996,40,"R",32,"R",0,"R",5,"R",4,"R",0,"R",23,"R",0
213996,41,"R",9,"R",0,"R",5,"R",4,"R",0,"R",0,"R",0
213996,42,"R",23,"R",0,"R",0,"R",0,"R",0,"R",23,"R",0
214041, 0,"R",290,"R",91,"R",104,"R",87,"R",8,"R",0,"R",0
214041,10,"R",290,"R",91,"R",104,"R",87,"R",8,"R",0,"R",0
214041,20,"R",229,"R",91,"R",103,"R",35,"R",0,"R",0,"R",0
214041,30,"R",49,"R",0,"R",1,"R",46,"R",2,"R",0,"R",0
214041,40,"R",12,"R",0,"R",0,"R",6,"R",6,"R",0,"R",0
214041,41,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0
214041,42,"R",11,"R",0,"R",0,"R",5,"R",6,"R",0,"R",0
214069, 0,"R",134,"R",22,"R",39,"R",68,"R",5,"R",0,"R",0
214069,10,"R",134,"R",22,"R",39,"R",68,"R",5,"R",0,"R",0
214069,20,"R",57,"R",20,"R",37,"R",0,"R",0,"R",0,"R",0
214069,30,"R",32,"R",0,"R",1,"R",31,"R",0,"R",0,"R",0
214069,40,"R",45,"R",2,"R",1,"R",37,"R",5,"R",0,"R",0
214069,42,"R",45,"R",2,"R",1,"R",37,"R",5,"R",0,"R",0
214111, 0,"R",176,"R",14,"R",32,"R",89,"R",34,"R",7,"R",0
214111,10,"R",176,"R",14,"R",32,"R",89,"R",34,"R",7,"R",0
214111,20,"R",116,"R",14,"R",31,"R",71,"R",0,"R",0,"R",0
214111,30,"R",53,"R",0,"R",1,"R",18,"R",34,"R",0,"R",0
214111,40,"R",7,"R",0,"R",0,"R",0,"R",0,"R",7,"R",0
214111,43,"R",7,"R",0,"R",0,"R",0,"R",0,"R",7,"R",0
214148, 0,"R",23,"R",6,"R",5,"R",9,"R",3,"R",0,"R",0
214148,10,"R",23,"R",6,"R",5,"R",9,"R",3,"R",0,"R",0
214148,40,"R",23,"R",6,"R",5,"R",9,"R",3,"R",0,"R",0
214148,41,"R",23,"R",6,"R",5,"R",9,"R",3,"R",0,"R",0
214157, 0,"R",123,"R",25,"R",53,"R",26,"R",19,"R",0,"R",0
214157,10,"R",123,"R",25,"R",53,"R",26,"R",19,"R",0,"R",0
214157,20,"R",73,"R",24,"R",49,"R",0,"R",0,"R",0,"R",0
214157,30,"R",21,"R",0,"R",0,"R",21,"R",0,"R",0,"R",0
214157,40,"R",29,"R",1,"R",4,"R",5,"R",19,"R",0,"R",0
214157,41,"R",29,"R",1,"R",4,"R",5,"R",19,"R",0,"R",0
214166, 0,"R",72,"R",7,"R",14,"R",37,"R",14,"R",0,"R",0
214166,10,"R",72,"R",7,"R",14,"R",37,"R",14,"R",0,"R",0
214166,40,"R",72,"R",7,"R",14,"R",37,"R",14,"R",0,"R",0
214166,41,"R",43,"R",6,"R",14,"R",23,"R",0,"R",0,"R",0
214166,42,"R",28,"R",1,"R",0,"R",13,"R",14,"R",0,"R",0
214166,43,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0
214175, 0,"R",181,"R",58,"R",47,"R",44,"R",0,"R",29,"R",3
214175,10,"R",181,"R",58,"R",47,"R",44,"R",0,"R",29,"R",3
214175,20,"R",103,"R",57,"R",46,"R",0,"R",0,"R",0,"R",0
214175,30,"R",30,"R",1,"R",1,"R",28,"R",0,"R",0,"R",0
214175,40,"R",48,"R",0,"R",0,"R",16,"R",0,"R",29,"R",3
214175,41,"R",17,"R",0,"R",0,"R",6,"R",0,"R",9,"R",2
214175,42,"R",30,"R",0,"R",0,"R",9,"R",0,"R",20,"R",1
214175,43,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0
214254, 0,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4
214254,50,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4
214272, 0,"R",97,"R",13,"R",34,"R",40,"R",10,"R",0,"R",0
214272,10,"R",97,"R",13,"R",34,"R",40,"R",10,"R",0,"R",0
214272,40,"R",97,"R",13,"R",34,"R",40,"R",10,"R",0,"R",0
214272,41,"R",72,"R",12,"R",32,"R",20,"R",8,"R",0,"R",0
214272,42,"R",25,"R",1,"R",2,"R",20,"R",2,"R",0,"R",0
214290, 0,"R",34,"R",0,"R",0,"R",0,"R",34,"R",0,"R",0
214290,10,"R",34,"R",0,"R",0,"R",0,"R",34,"R",0,"R",0
214290,40,"R",34,"R",0,"R",0,"R",0,"R",34,"R",0,"R",0
214290,41,"R",34,"R",0,"R",0,"R",0,"R",34,"R",0,"R",0
214379, 0,"R",119,"R",42,"R",40,"R",32,"R",5,"R",0,"R",0
214379,10,"R",119,"R",42,"R",40,"R",32,"R",5,"R",0,"R",0
214379,20,"R",83,"R",42,"R",32,"R",9,"R",0,"R",0,"R",0
214379,30,"R",32,"R",0,"R",8,"R",21,"R",3,"R",0,"R",0
214379,40,"R",4,"R",0,"R",0,"R",2,"R",2,"R",0,"R",0
214379,43,"R",4,"R",0,"R",0,"R",2,"R",2,"R",0,"R",0
214528, 0,"R",17,"R",0,"R",0,"R",0,"R",0,"R",0,"R",17
214528,10,"R",17,"R",0,"R",0,"R",0,"R",0,"R",0,"R",17
214528,40,"R",17,"R",0,"R",0,"R",0,"R",0,"R",0,"R",17
214528,41,"R",17,"R",0,"R",0,"R",0,"R",0,"R",0,"R",17
214564, 0,"R",80,"R",10,"R",20,"R",27,"R",11,"R",0,"R",12
214564,10,"R",68,"R",10,"R",20,"R",27,"R",11,"R",0,"R",0
214564,20,"R",23,"R",9,"R",14,"R",0,"R",0,"R",0,"R",0
214564,30,"R",7,"R",0,"R",0,"R",7,"R",0,"R",0,"R",0
214564,40,"R",38,"R",1,"R",6,"R",20,"R",11,"R",0,"R",0
214564,42,"R",38,"R",1,"R",6,"R",20,"R",11,"R",0,"R",0
214564,50,"R",12,"R",0,"R",0,"R",0,"R",0,"R",0,"R",12
214582, 0,"R",17,"R",0,"R",0,"R",0,"R",17,"R",0,"R",0
214582,10,"R",17,"R",0,"R",0,"R",0,"R",17,"R",0,"R",0
214582,40,"R",17,"R",0,"R",0,"R",0,"R",17,"R",0,"R",0
214582,41,"R",17,"R",0,"R",0,"R",0,"R",17,"R",0,"R",0
214591, 0,"R",267,"R",26,"R",66,"R",51,"R",7,"R",117,"R",0
214591,10,"R",267,"R",26,"R",66,"R",51,"R",7,"R",117,"R",0
214591,20,"R",90,"R",26,"R",63,"R",1,"R",0,"R",0,"R",0
214591,30,"R",43,"R",0,"R",1,"R",42,"R",0,"R",0,"R",0
214591,40,"R",134,"R",0,"R",2,"R",8,"R",7,"R",117,"R",0
214591,41,"R",99,"R",0,"R",2,"R",8,"R",4,"R",85,"R",0
214591,42,"R",35,"R",0,"R",0,"R",0,"R",3,"R",32,"R",0
214607, 0,"R",33,"R",7,"R",14,"R",12,"R",0,"R",0,"R",0
214607,10,"R",33,"R",7,"R",14,"R",12,"R",0,"R",0,"R",0
214607,20,"R",20,"R",7,"R",13,"R",0,"R",0,"R",0,"R",0
214607,30,"R",2,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0
214607,40,"R",11,"R",0,"R",1,"R",10,"R",0,"R",0,"R",0
214607,41,"R",10,"R",0,"R",1,"R",9,"R",0,"R",0,"R",0
214607,42,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0
214616, 0,"R",1045,"R",250,"R",228,"R",510,"R",54,"R",3,"R",0
214616,10,"R",1045,"R",250,"R",228,"R",510,"R",54,"R",3,"R",0
214616,20,"R",199,"R",154,"R",44,"R",1,"R",0,"R",0,"R",0
214616,30,"R",42,"R",4,"R",2,"R",36,"R",0,"R",0,"R",0
214616,40,"R",804,"R",92,"R",182,"R",473,"R",54,"R",3,"R",0
214616,41,"R",13,"R",1,"R",2,"R",8,"R",2,"R",0,"R",0
214616,42,"R",784,"R",91,"R",179,"R",460,"R",51,"R",3,"R",0
214616,43,"R",7,"R",0,"R",1,"R",5,"R",1,"R",0,"R",0
214625, 0,"R",37,"R",3,"R",14,"R",5,"R",15,"R",0,"R",0
214625,10,"R",37,"R",3,"R",14,"R",5,"R",15,"R",0,"R",0
214625,20,"R",19,"R",3,"R",13,"R",3,"R",0,"R",0,"R",0
214625,30,"R",2,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0
214625,40,"R",16,"R",0,"R",1,"R",0,"R",15,"R",0,"R",0
214625,41,"R",13,"R",0,"R",1,"R",0,"R",12,"R",0,"R",0
214625,42,"R",3,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0
214634, 0,"R",30,"R",1,"R",6,"R",2,"R",21,"R",0,"R",0
214634,10,"R",30,"R",1,"R",6,"R",2,"R",21,"R",0,"R",0
214634,20,"R",6,"R",1,"R",5,"R",0,"R",0,"R",0,"R",0
214634,30,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0
214634,40,"R",23,"R",0,"R",1,"R",1,"R",21,"R",0,"R",0
214634,41,"R",21,"R",0,"R",1,"R",1,"R",19,"R",0,"R",0
214634,42,"R",2,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0
214643, 0,"R",32,"R",2,"R",10,"R",7,"R",13,"R",0,"R",0
214643,10,"R",32,"R",2,"R",10,"R",7,"R",13,"R",0,"R",0
214643,20,"R",14,"R",2,"R",10,"R",2,"R",0,"R",0,"R",0
214643,30,"R",4,"R",0,"R",0,"R",4,"R",0,"R",0,"R",0
214643,40,"R",14,"R",0,"R",0,"R",1,"R",13,"R",0,"R",0
214643,41,"R",8,"R",0,"R",0,"R",1,"R",7,"R",0,"R",0
214643,42,"R",6,"R",0,"R",0,"R",0,"R",6,"R",0,"R",0
214652, 0,"R",51,"R",4,"R",13,"R",11,"R",23,"R",0,"R",0
214652,10,"R",51,"R",4,"R",13,"R",11,"R",23,"R",0,"R",0
214652,20,"R",20,"R",4,"R",13,"R",3,"R",0,"R",0,"R",0
214652,30,"R",7,"R",0,"R",0,"R",7,"R",0,"R",0,"R",0
214652,40,"R",24,"R",0,"R",0,"R",1,"R",23,"R",0,"R",0
214652,41,"R",6,"R",0,"R",0,"R",1,"R",5,"R",0,"R",0
214652,42,"R",18,"R",0,"R",0,"R",0,"R",18,"R",0,"R",0
214670, 0,"R",45,"R",4,"R",11,"R",5,"R",25,"R",0,"R",0
214670,10,"R",45,"R",4,"R",11,"R",5,"R",25,"R",0,"R",0
214670,20,"R",15,"R",4,"R",10,"R",1,"R",0,"R",0,"R",0
214670,30,"R",2,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0
214670,40,"R",28,"R",0,"R",1,"R",2,"R",25,"R",0,"R",0
214670,41,"R",13,"R",0,"R",1,"R",1,"R",11,"R",0,"R",0
214670,42,"R",15,"R",0,"R",0,"R",1,"R",14,"R",0,"R",0
214689, 0,"R",207,"R",24,"R",56,"R",44,"R",83,"R",0,"R",0
214689,10,"R",207,"R",24,"R",56,"R",44,"R",83,"R",0,"R",0
214689,20,"R",78,"R",24,"R",53,"R",1,"R",0,"R",0,"R",0
214689,30,"R",34,"R",0,"R",3,"R",31,"R",0,"R",0,"R",0
214689,40,"R",95,"R",0,"R",0,"R",12,"R",83,"R",0,"R",0
214689,41,"R",76,"R",0,"R",0,"R",8,"R",68,"R",0,"R",0
214689,42,"R",19,"R",0,"R",0,"R",4,"R",15,"R",0,"R",0
214698, 0,"R",34,"R",4,"R",8,"R",7,"R",15,"R",0,"R",0
214698,10,"R",34,"R",4,"R",8,"R",7,"R",15,"R",0,"R",0
214698,20,"R",13,"R",4,"R",8,"R",1,"R",0,"R",0,"R",0
214698,30,"R",5,"R",0,"R",0,"R",5,"R",0,"R",0,"R",0
214698,40,"R",16,"R",0,"R",0,"R",1,"R",15,"R",0,"R",0
214698,41,"R",11,"R",0,"R",0,"R",1,"R",10,"R",0,"R",0
214698,42,"R",5,"R",0,"R",0,"R",0,"R",5,"R",0,"R",0
214704, 0,"R",140,"R",21,"R",39,"R",27,"R",25,"R",28,"R",0
214704,10,"R",140,"R",21,"R",39,"R",27,"R",25,"R",28,"R",0
214704,20,"R",60,"R",21,"R",39,"R",0,"R",0,"R",0,"R",0
214704,30,"R",24,"R",0,"R",0,"R",24,"R",0,"R",0,"R",0
214704,40,"R",56,"R",0,"R",0,"R",3,"R",25,"R",28,"R",0
214704,41,"R",33,"R",0,"R",0,"R",3,"R",2,"R",28,"R",0
214704,42,"R",23,"R",0,"R",0,"R",0,"R",23,"R",0,"R",0
214713, 0,"R",230,"R",34,"R",70,"R",43,"R",37,"R",46,"R",0
214713,10,"R",230,"R",34,"R",70,"R",43,"R",37,"R",46,"R",0
214713,20,"R",102,"R",33,"R",69,"R",0,"R",0,"R",0,"R",0
214713,30,"R",31,"R",0,"R",1,"R",30,"R",0,"R",0,"R",0
214713,40,"R",97,"R",1,"R",0,"R",13,"R",37,"R",46,"R",0
214713,41,"R",3,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0
214713,42,"R",91,"R",1,"R",0,"R",12,"R",33,"R",45,"R",0
214713,43,"R",3,"R",0,"R",0,"R",1,"R",1,"R",1,"R",0
214731, 0,"R",71,"R",12,"R",17,"R",15,"R",27,"R",0,"R",0
214731,10,"R",71,"R",12,"R",17,"R",15,"R",27,"R",0,"R",0
214731,20,"R",28,"R",12,"R",16,"R",0,"R",0,"R",0,"R",0
214731,30,"R",13,"R",0,"R",1,"R",12,"R",0,"R",0,"R",0
214731,40,"R",30,"R",0,"R",0,"R",3,"R",27,"R",0,"R",0
214731,41,"R",29,"R",0,"R",0,"R",3,"R",26,"R",0,"R",0
214731,42,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0
214740, 0,"R",43,"R",3,"R",9,"R",5,"R",26,"R",0,"R",0
214740,10,"R",43,"R",3,"R",9,"R",5,"R",26,"R",0,"R",0
214740,20,"R",11,"R",3,"R",8,"R",0,"R",0,"R",0,"R",0
214740,30,"R",4,"R",0,"R",0,"R",4,"R",0,"R",0,"R",0
214740,40,"R",28,"R",0,"R",1,"R",1,"R",26,"R",0,"R",0
214740,41,"R",11,"R",0,"R",1,"R",1,"R",9,"R",0,"R",0
214740,42,"R",17,"R",0,"R",0,"R",0,"R",17,"R",0,"R",0
214759, 0,"R",45,"R",1,"R",16,"R",3,"R",25,"R",0,"R",0
214759,10,"R",45,"R",1,"R",16,"R",3,"R",25,"R",0,"R",0
214759,20,"R",17,"R",1,"R",16,"R",0,"R",0,"R",0,"R",0
214759,30,"R",3,"R",0,"R",0,"R",3,"R",0,"R",0,"R",0
214759,40,"R",25,"R",0,"R",0,"R",0,"R",25,"R",0,"R",0
214759,41,"R",15,"R",0,"R",0,"R",0,"R",15,"R",0,"R",0
214759,42,"R",10,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0
214768, 0,"R",52,"R",4,"R",17,"R",12,"R",19,"R",0,"R",0
214768,10,"R",52,"R",4,"R",17,"R",12,"R",19,"R",0,"R",0
214768,20,"R",22,"R",4,"R",17,"R",1,"R",0,"R",0,"R",0
214768,30,"R",10,"R",0,"R",0,"R",10,"R",0,"R",0,"R",0
214768,40,"R",20,"R",0,"R",0,"R",1,"R",19,"R",0,"R",0
214768,41,"R",12,"R",0,"R",0,"R",1,"R",11,"R",0,"R",0
214768,42,"R",8,"R",0,"R",0,"R",0,"R",8,"R",0,"R",0
214777, 0,"R",2787,"R",814,"R",582,"R",571,"R",298,"R",522,"R",0
214777,10,"R",2787,"R",814,"R",582,"R",571,"R",298,"R",522,"R",0
214777,20,"R",1247,"R",762,"R",484,"R",1,"R",0,"R",0,"R",0
214777,30,"R",361,"R",1,"R",23,"R",337,"R",0,"R",0,"R",0
214777,40,"R",1179,"R",51,"R",75,"R",233,"R",298,"R",522,"R",0
214777,41,"R",494,"R",29,"R",48,"R",85,"R",80,"R",252,"R",0
214777,42,"R",650,"R",20,"R",25,"R",130,"R",210,"R",265,"R",0
214777,43,"R",35,"R",2,"R",2,"R",18,"R",8,"R",5,"R",0
214786, 0,"R",36,"R",6,"R",9,"R",9,"R",11,"R",1,"R",0
214786,10,"R",36,"R",6,"R",9,"R",9,"R",11,"R",1,"R",0
214786,20,"R",15,"R",6,"R",9,"R",0,"R",0,"R",0,"R",0
214786,30,"R",8,"R",0,"R",0,"R",8,"R",0,"R",0,"R",0
214786,40,"R",13,"R",0,"R",0,"R",1,"R",11,"R",1,"R",0
214786,41,"R",6,"R",0,"R",0,"R",1,"R",5,"R",0,"R",0
214786,42,"R",7,"R",0,"R",0,"R",0,"R",6,"R",1,"R",0
214795, 0,"R",58,"R",3,"R",15,"R",6,"R",34,"R",0,"R",0
214795,10,"R",58,"R",3,"R",15,"R",6,"R",34,"R",0,"R",0
214795,20,"R",20,"R",3,"R",15,"R",2,"R",0,"R",0,"R",0
214795,30,"R",4,"R",0,"R",0,"R",4,"R",0,"R",0,"R",0
214795,40,"R",34,"R",0,"R",0,"R",0,"R",34,"R",0,"R",0
214795,41,"R",15,"R",0,"R",0,"R",0,"R",15,"R",0,"R",0
214795,42,"R",19,"R",0,"R",0,"R",0,"R",19,"R",0,"R",0
214801, 0,"R",140,"R",14,"R",33,"R",34,"R",10,"R",49,"R",0
214801,10,"R",140,"R",14,"R",33,"R",34,"R",10,"R",49,"R",0
214801,20,"R",46,"R",14,"R",31,"R",1,"R",0,"R",0,"R",0
214801,30,"R",27,"R",0,"R",1,"R",26,"R",0,"R",0,"R",0
214801,40,"R",67,"R",0,"R",1,"R",7,"R",10,"R",49,"R",0
214801,41,"R",15,"R",0,"R",1,"R",3,"R",6,"R",5,"R",0
214801,42,"R",51,"R",0,"R",0,"R",4,"R",3,"R",44,"R",0
214801,43,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0
214810, 0,"R",45,"R",6,"R",10,"R",14,"R",15,"R",0,"R",0
214810,10,"R",45,"R",6,"R",10,"R",14,"R",15,"R",0,"R",0
214810,20,"R",16,"R",6,"R",8,"R",2,"R",0,"R",0,"R",0
214810,30,"R",5,"R",0,"R",0,"R",5,"R",0,"R",0,"R",0
214810,40,"R",24,"R",0,"R",2,"R",7,"R",15,"R",0,"R",0
214810,41,"R",18,"R",0,"R",1,"R",7,"R",10,"R",0,"R",0
214810,42,"R",6,"R",0,"R",1,"R",0,"R",5,"R",0,"R",0
214829, 0,"R",52,"R",7,"R",14,"R",14,"R",15,"R",2,"R",0
214829,10,"R",52,"R",7,"R",14,"R",14,"R",15,"R",2,"R",0
214829,20,"R",21,"R",7,"R",14,"R",0,"R",0,"R",0,"R",0
214829,30,"R",13,"R",0,"R",0,"R",13,"R",0,"R",0,"R",0
214829,40,"R",18,"R",0,"R",0,"R",1,"R",15,"R",2,"R",0
214829,41,"R",8,"R",0,"R",0,"R",1,"R",7,"R",0,"R",0
214829,42,"R",10,"R",0,"R",0,"R",0,"R",8,"R",2,"R",0
214883, 0,"R",28,"R",15,"R",7,"R",6,"R",0,"R",0,"R",0
214883,10,"R",28,"R",15,"R",7,"R",6,"R",0,"R",0,"R",0
214883,40,"R",28,"R",15,"R",7,"R",6,"R",0,"R",0,"R",0
214883,41,"R",28,"R",15,"R",7,"R",6,"R",0,"R",0,"R",0
214892, 0,"R",23,"R",0,"R",0,"R",0,"R",23,"R",0,"R",0
214892,10,"R",23,"R",0,"R",0,"R",0,"R",23,"R",0,"R",0
214892,40,"R",23,"R",0,"R",0,"R",0,"R",23,"R",0,"R",0
214892,43,"R",23,"R",0,"R",0,"R",0,"R",23,"R",0,"R",0
214944, 0,"R",16,"R",0,"R",0,"R",0,"R",16,"R",0,"R",0
214944,10,"R",16,"R",0,"R",0,"R",0,"R",16,"R",0,"R",0
214944,40,"R",16,"R",0,"R",0,"R",0,"R",16,"R",0,"R",0
214944,41,"R",16,"R",0,"R",0,"R",0,"R",16,"R",0,"R",0
214971, 0,"R",17,"R",17,"R",0,"R",0,"R",0,"R",0,"R",0
214971,10,"R",17,"R",17,"R",0,"R",0,"R",0,"R",0,"R",0
214971,40,"R",17,"R",17,"R",0,"R",0,"R",0,"R",0,"R",0
214971,42,"R",17,"R",17,"R",0,"R",0,"R",0,"R",0,"R",0
215053, 0,"R",10,"R",1,"R",1,"R",8,"R",0,"R",0,"R",0
215053,10,"R",10,"R",1,"R",1,"R",8,"R",0,"R",0,"R",0
215053,20,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0
215053,40,"R",8,"R",0,"R",0,"R",8,"R",0,"R",0,"R",0
215053,42,"R",8,"R",0,"R",0,"R",8,"R",0,"R",0,"R",0
215062, 0,"R",2007,"R",880,"R",324,"R",329,"R",140,"R",330,"R",4
215062,10,"R",2003,"R",880,"R",324,"R",329,"R",140,"R",330,"R",0
215062,20,"R",1192,"R",880,"R",312,"R",0,"R",0,"R",0,"R",0
215062,30,"R",341,"R",0,"R",12,"R",329,"R",0,"R",0,"R",0
215062,40,"R",470,"R",0,"R",0,"R",0,"R",140,"R",330,"R",0
215062,41,"R",130,"R",0,"R",0,"R",0,"R",0,"R",130,"R",0
215062,42,"R",340,"R",0,"R",0,"R",0,"R",140,"R",200,"R",0
215062,50,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4
215099, 0,"R",111,"R",19,"R",59,"R",33,"R",0,"R",0,"R",0
215099,10,"R",111,"R",19,"R",59,"R",33,"R",0,"R",0,"R",0
215099,20,"R",40,"R",16,"R",24,"R",0,"R",0,"R",0,"R",0
215099,30,"R",16,"R",0,"R",4,"R",12,"R",0,"R",0,"R",0
215099,40,"R",55,"R",3,"R",31,"R",21,"R",0,"R",0,"R",0
215099,41,"R",49,"R",3,"R",25,"R",21,"R",0,"R",0,"R",0
215099,42,"R",6,"R",0,"R",6,"R",0,"R",0,"R",0,"R",0
215105, 0,"R",99,"R",18,"R",41,"R",40,"R",0,"R",0,"R",0
215105,10,"R",99,"R",18,"R",41,"R",40,"R",0,"R",0,"R",0
215105,20,"R",21,"R",10,"R",11,"R",0,"R",0,"R",0,"R",0
215105,40,"R",78,"R",8,"R",30,"R",40,"R",0,"R",0,"R",0
215105,41,"R",72,"R",8,"R",28,"R",36,"R",0,"R",0,"R",0
215105,42,"R",6,"R",0,"R",2,"R",4,"R",0,"R",0,"R",0
215114, 0,"R",38,"R",14,"R",12,"R",10,"R",2,"R",0,"R",0
215114,10,"R",38,"R",14,"R",12,"R",10,"R",2,"R",0,"R",0
215114,40,"R",38,"R",14,"R",12,"R",10,"R",2,"R",0,"R",0
215114,41,"R",25,"R",13,"R",8,"R",3,"R",1,"R",0,"R",0
215114,42,"R",13,"R",1,"R",4,"R",7,"R",1,"R",0,"R",0
215123, 0,"R",151,"R",48,"R",30,"R",63,"R",10,"R",0,"R",0
215123,10,"R",151,"R",48,"R",30,"R",63,"R",10,"R",0,"R",0
215123,20,"R",30,"R",30,"R",0,"R",0,"R",0,"R",0,"R",0
215123,30,"R",47,"R",18,"R",29,"R",0,"R",0,"R",0,"R",0
215123,40,"R",74,"R",0,"R",1,"R",63,"R",10,"R",0,"R",0
215123,42,"R",74,"R",0,"R",1,"R",63,"R",10,"R",0,"R",0
215132, 0,"R",202,"R",33,"R",42,"R",82,"R",16,"R",7,"R",22
215132,10,"R",181,"R",33,"R",42,"R",82,"R",16,"R",7,"R",1
215132,20,"R",50,"R",31,"R",18,"R",1,"R",0,"R",0,"R",0
215132,30,"R",30,"R",0,"R",6,"R",24,"R",0,"R",0,"R",0
215132,40,"R",101,"R",2,"R",18,"R",57,"R",16,"R",7,"R",1
215132,42,"R",101,"R",2,"R",18,"R",57,"R",16,"R",7,"R",1
215132,50,"R",21,"R",0,"R",0,"R",0,"R",0,"R",0,"R",21
215239, 0,"R",400,"R",24,"R",96,"R",241,"R",35,"R",4,"R",0
215239,10,"R",400,"R",24,"R",96,"R",241,"R",35,"R",4,"R",0
215239,20,"R",296,"R",24,"R",96,"R",176,"R",0,"R",0,"R",0
215239,30,"R",100,"R",0,"R",0,"R",65,"R",35,"R",0,"R",0
215239,40,"R",4,"R",0,"R",0,"R",0,"R",0,"R",4,"R",0
215239,42,"R",4,"R",0,"R",0,"R",0,"R",0,"R",4,"R",0
215266, 0,"R",70,"R",11,"R",29,"R",21,"R",8,"R",1,"R",0
215266,10,"R",70,"R",11,"R",29,"R",21,"R",8,"R",1,"R",0
215266,20,"R",35,"R",11,"R",24,"R",0,"R",0,"R",0,"R",0
215266,30,"R",9,"R",0,"R",0,"R",9,"R",0,"R",0,"R",0
215266,40,"R",26,"R",0,"R",5,"R",12,"R",8,"R",1,"R",0
215266,41,"R",21,"R",0,"R",5,"R",10,"R",5,"R",1,"R",0
215266,42,"R",5,"R",0,"R",0,"R",2,"R",3,"R",0,"R",0
215275, 0,"R",76,"R",6,"R",26,"R",28,"R",16,"R",0,"R",0
215275,10,"R",76,"R",6,"R",26,"R",28,"R",16,"R",0,"R",0
215275,20,"R",29,"R",6,"R",23,"R",0,"R",0,"R",0,"R",0
215275,30,"R",12,"R",0,"R",0,"R",12,"R",0,"R",0,"R",0
