unitid,arank,"xstaff01",staff01,"xstaff02",staff02,"xstaff03",staff03,"xstaff04",staff04,"xstaff05",staff05,"xstaff06",staff06,"xstaff07",staff07,"xstaff08",staff08,"xstaff09",staff09,"xstaff10",staff10,"xstaff11",staff11,"xstaff12",staff12,"xstaff13",staff13,"xstaff14",staff14,"xstaff15",staff15,"xstaff16",staff16,stat_s
"119331","18",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"3",10,"4",10,"0",10,"0",10,"3",10,"5","1"
"119331","21",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"3",10,"4",10,"0",10,"0",10,"3",10,"5","1"
"119331","22",10,"1",10,"0",10,"3",10,"2",10,"1",10,"1",10,"2",10,"1",10,"8",10,"4",10,"45",10,"47",10,"0",10,"0",10,"60",10,"55","1"
"119544","15",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",10,"1",10,"3",10,"2",10,"4",10,"1",13,"0",13,"0",10,"8",10,"4","1"
"119544","21",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",10,"1",10,"3",10,"2",10,"4",10,"1",13,"0",13,"0",10,"8",10,"4","1"
"119544","22",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",10,"1",10,"3",10,"2",10,"4",10,"1",13,"0",13,"0",10,"8",10,"4","1"
"119605","15",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2",13,"0",13,"0",13,"0",10,"10",10,"4",10,"1",13,"0",10,"13",10,"4","1"
"119605","16",13,"0",13,"0",10,"0",10,"2",13,"0",13,"0",10,"1",10,"1",13,"0",13,"0",10,"20",10,"7",10,"1",13,"0",10,"22",10,"10","1"
"119605","17",13,"0",13,"0",10,"0",10,"1",13,"0",13,"0",10,"4",13,"0",10,"1",10,"1",10,"22",10,"24",13,"0",13,"0",10,"27",10,"26","1"
"119605","18",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",10,"1",10,"4",10,"3",13,"0",13,"0",10,"5",10,"4","1"
"119605","21",13,"0",13,"0",10,"0",10,"3",13,"0",13,"0",10,"8",10,"1",10,"1",10,"2",10,"56",10,"38",10,"2",13,"0",10,"67",10,"44","1"
"119605","22",13,"0",13,"0",10,"0",10,"3",13,"0",13,"0",10,"8",10,"1",10,"1",10,"2",10,"56",10,"38",10,"2",13,"0",10,"67",10,"44","1"
"119711","1",23,"0",23,"0",23,"0",23,"0",23,"0",23,"0",23,"0",23,"0",23,"0",23,"0",23,"0",23,"0",23,"23",23,"14",23,"23",23,"14","2"
"119711","2",23,"0",23,"0",23,"0",23,"0",23,"0",23,"0",23,"0",23,"0",23,"0",23,"0",23,"0",23,"0",23,"4",23,"17",23,"4",23,"17","2"
"119711","7",23,"0",23,"0",23,"0",23,"0",23,"0",23,"0",23,"0",23,"0",23,"0",23,"0",23,"0",23,"0",23,"27",23,"31",23,"27",23,"31","2"
"119711","10",23,"0",23,"0",23,"0",23,"0",23,"0",23,"0",23,"0",23,"0",23,"0",23,"0",23,"0",23,"0",23,"15",23,"9",23,"15",23,"9","2"
"119711","14",23,"0",23,"0",23,"0",23,"0",23,"0",23,"0",23,"0",23,"0",23,"0",23,"0",23,"0",23,"0",23,"15",23,"9",23,"15",23,"9","2"
"119711","17",23,"0",23,"0",23,"0",23,"0",23,"0",23,"0",23,"0",23,"0",23,"0",23,"0",23,"0",23,"0",23,"4",23,"2",23,"4",23,"2","2"
"119711","21",23,"0",23,"0",23,"0",23,"0",23,"0",23,"0",23,"0",23,"0",23,"0",23,"0",23,"0",23,"0",23,"4",23,"2",23,"4",23,"2","2"
"119711","22",23,"0",23,"0",23,"0",23,"0",23,"0",23,"0",23,"0",23,"0",23,"0",23,"0",23,"0",23,"0",23,"46",23,"42",23,"46",23,"42","2"
"119775","18",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",10,"1",13,"0",10,"2",13,"0",13,"0",10,"1",10,"4",10,"1","1"
"119775","21",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",10,"1",13,"0",10,"2",13,"0",13,"0",10,"1",10,"4",10,"1","1"
"119775","22",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",10,"1",13,"0",10,"2",13,"0",13,"0",10,"1",10,"4",10,"1","1"
"120184","1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2",13,"0",13,"0",13,"0",10,"8",10,"15",13,"0",10,"1",10,"10",10,"16","1"
"120184","2",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1",10,"1",13,"0",10,"1",10,"2",10,"2","1"
"120184","6",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",10,"1",13,"0",13,"0",10,"1",10,"1","1"
"120184","7",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"3",13,"0",13,"0",13,"0",10,"10",10,"17",13,"0",10,"2",10,"13",10,"19","1"
"120184","8",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1",13,"0","1"
"120184","9",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",10,"5",10,"2",10,"1",10,"1",10,"6",10,"4","1"
"120184","10",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"5",10,"8",13,"0",13,"0",10,"6",10,"8","1"
"120184","13",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1","1"
"120184","14",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",10,"1",13,"0",13,"0",10,"11",10,"11",10,"1",10,"1",10,"13",10,"13","1"
"120184","16",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1",13,"0","1"
"120184","17",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1","1"
"120184","21",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",10,"1",13,"0",13,"0",10,"1",10,"1","1"
"120184","22",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"4",10,"1",13,"0",13,"0",10,"22",10,"29",10,"1",10,"3",10,"27",10,"33","1"
"120254","1",13,"0",13,"0",10,"1",10,"1",13,"0",13,"0",10,"2",10,"1",13,"0",10,"2",10,"36",10,"19",13,"0",13,"0",10,"39",10,"23","1"
"120254","2",13,"0",13,"0",10,"2",10,"2",13,"0",13,"0",10,"3",10,"4",10,"3",10,"1",10,"12",10,"12",13,"0",13,"0",10,"20",10,"19","1"
"120254","7",13,"0",13,"0",10,"3",10,"3",13,"0",13,"0",10,"5",10,"5",10,"3",10,"3",10,"48",10,"31",13,"0",13,"0",10,"59",10,"42","1"
"120254","9",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"2",13,"0","1"
"120254","10",13,"0",13,"0",10,"1",10,"1",13,"0",13,"0",13,"0",10,"2",13,"0",10,"2",10,"6",10,"4",13,"0",13,"0",10,"7",10,"9","1"
"120254","14",13,"0",13,"0",10,"1",10,"1",13,"0",13,"0",10,"1",10,"2",13,"0",10,"2",10,"7",10,"4",13,"0",13,"0",10,"9",10,"9","1"
"120254","15",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",10,"2",13,"0",13,"0",10,"1",10,"2","1"
"120254","16",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1","1"
"120254","17",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",10,"2",13,"0",13,"0",10,"10",10,"6",13,"0",13,"0",10,"11",10,"8","1"
"120254","18",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",10,"1",10,"3",10,"3",13,"0",13,"0",10,"3",10,"5","1"
"120254","21",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",10,"3",13,"0",10,"1",10,"14",10,"12",13,"0",13,"0",10,"15",10,"16","1"
"120254","22",13,"0",13,"0",10,"4",10,"4",13,"0",13,"0",10,"7",10,"10",10,"3",10,"6",10,"69",10,"47",13,"0",13,"0",10,"83",10,"67","1"
"120290","4",10,"0",10,"0",10,"2",10,"1",10,"0",10,"0",10,"10",10,"3",10,"6",10,"1",10,"30",10,"24",10,"1",10,"4",10,"49",10,"33","1"
"120290","7",10,"0",10,"0",10,"2",10,"1",10,"0",10,"0",10,"10",10,"3",10,"6",10,"1",10,"30",10,"24",10,"1",10,"4",10,"49",10,"33","1"
"120290","11",10,"0",10,"0",10,"0",10,"2",10,"2",10,"1",10,"4",10,"5",10,"2",10,"2",10,"14",10,"27",10,"1",10,"0",10,"23",10,"37","1"
"120290","14",10,"0",10,"0",10,"0",10,"2",10,"2",10,"1",10,"4",10,"5",10,"2",10,"2",10,"14",10,"27",10,"1",10,"0",10,"23",10,"37","1"
"120290","18",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"0",10,"0",10,"0",10,"1",10,"0","1"
"120290","21",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"0",10,"0",10,"0",10,"1",10,"0","1"
"120290","22",10,"0",10,"0",10,"2",10,"3",10,"2",10,"1",10,"14",10,"8",10,"8",10,"3",10,"45",10,"51",10,"2",10,"4",10,"73",10,"70","1"
"120342","4",10,"1",11,"5",10,"2",10,"1",10,"0",10,"0",10,"7",10,"4",10,"6",10,"8",10,"127",10,"102",10,"0",10,"0",10,"143",10,"120","1"
"120342","7",10,"1",10,"5",10,"2",10,"1",10,"0",10,"0",10,"7",10,"4",10,"6",10,"8",10,"127",10,"102",10,"0",10,"0",10,"143",10,"120","1"
"120342","11",10,"0",11,"2",10,"1",10,"0",10,"0",10,"0",10,"0",10,"2",10,"7",10,"3",10,"28",10,"34",10,"1",10,"0",10,"37",10,"41","1"
"120342","14",10,"0",10,"2",10,"1",10,"0",10,"0",10,"0",10,"0",10,"2",10,"7",10,"3",10,"28",10,"34",10,"1",10,"0",10,"37",10,"41","1"
"120342","18",10,"0",10,"0",10,"0",10,"0",10,"1",10,"0",10,"2",10,"1",10,"0",10,"0",10,"3",10,"4",10,"0",11,"0",10,"6",10,"5","1"
"120342","21",10,"0",10,"0",10,"0",10,"0",10,"1",10,"0",10,"2",10,"1",10,"0",10,"0",10,"3",10,"4",10,"0",10,"0",10,"6",10,"5","1"
"120342","22",10,"1",10,"7",10,"3",10,"1",10,"1",10,"0",10,"9",10,"7",10,"13",10,"11",10,"158",10,"140",10,"1",10,"0",10,"186",10,"166","1"
"120403","15",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",10,"3",10,"2",13,"0",13,"0",10,"3",10,"3","1"
"120403","16",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",10,"8",10,"7",13,"0",13,"0",10,"8",10,"8","1"
"120403","17",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2",10,"4",13,"0",13,"0",10,"2",10,"4","1"
"120403","21",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2",13,"0",13,"0",10,"13",10,"13",13,"0",13,"0",10,"13",10,"15","1"
"120403","22",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2",13,"0",13,"0",10,"13",10,"13",13,"0",13,"0",10,"13",10,"15","1"
"120421","4",10,"0",10,"1",10,"3",10,"2",10,"0",10,"1",10,"1",10,"3",10,"8",10,"10",10,"18",10,"16",10,"3",10,"0",10,"33",10,"33","1"
"120421","7",10,"0",10,"1",10,"3",10,"2",10,"0",10,"1",10,"1",10,"3",10,"8",10,"10",10,"18",10,"16",10,"3",10,"0",10,"33",10,"33","1"
"120421","11",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"1",10,"0",10,"4",10,"6",10,"5",10,"3",10,"1",10,"0",10,"11",10,"10","1"
"120421","14",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"1",10,"0",10,"4",10,"6",10,"5",10,"3",10,"1",10,"0",10,"11",10,"10","1"
"120421","22",10,"0",10,"1",10,"3",10,"2",10,"0",10,"2",10,"2",10,"3",10,"12",10,"16",10,"23",10,"19",10,"4",10,"0",10,"44",10,"43","1"
"120537","15",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"8",13,"0",13,"0",13,"0",10,"8",13,"0","1"
"120537","16",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2",13,"0",13,"0",13,"0",10,"14",10,"6",13,"0",13,"0",10,"16",10,"6","1"
"120537","17",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"3",10,"3",13,"0",13,"0",10,"3",10,"3","1"
"120537","21",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2",13,"0",13,"0",13,"0",10,"25",10,"9",13,"0",13,"0",10,"27",10,"9","1"
"120537","22",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2",13,"0",13,"0",13,"0",10,"25",10,"9",13,"0",13,"0",10,"27",10,"9","1"
"120698","1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"4",13,"0",13,"0",13,"0",10,"4",13,"0","1"
"120698","2",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",10,"2",10,"1",13,"0",13,"0",10,"2",10,"2","1"
"120698","7",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",10,"6",10,"1",13,"0",13,"0",10,"6",10,"2","1"
"120698","10",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2",13,"0",13,"0",10,"1",10,"2","1"
"120698","14",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2",13,"0",13,"0",10,"1",10,"2","1"
"120698","15",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1","1"
"120698","21",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1","1"
"120698","22",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",10,"6",10,"4",13,"0",13,"0",10,"7",10,"5","1"
"120740","1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"4",10,"1",13,"0",13,"0",10,"5",10,"1","2"
"120740","2",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",10,"1",13,"0",13,"0",10,"1",10,"1","2"
"120740","7",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"5",10,"2",13,"0",13,"0",10,"6",10,"2","2"
"120740","17",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",10,"1",13,"0",13,"0",10,"1",10,"1","2"
"120740","18",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1","2"
"120740","21",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",10,"2",13,"0",13,"0",10,"1",10,"2","2"
"120740","22",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"6",10,"4",13,"0",13,"0",10,"7",10,"4","2"
"120768","20",13,"0",13,"0",13,"0",10,"5",13,"0",13,"0",10,"1",10,"1",13,"0",10,"5",10,"4",10,"11",13,"0",13,"0",10,"5",10,"22","1"
"120768","21",13,"0",13,"0",13,"0",10,"5",13,"0",13,"0",10,"1",10,"1",13,"0",10,"5",10,"4",10,"11",13,"0",13,"0",10,"5",10,"22","1"
"120768","22",13,"0",13,"0",13,"0",10,"5",13,"0",13,"0",10,"1",10,"1",13,"0",10,"5",10,"4",10,"11",13,"0",13,"0",10,"5",10,"22","1"
"120795","1",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"2",13,"0",13,"0",13,"0",10,"1",10,"1",13,"0",13,"0",10,"4",10,"1","1"
"120795","2",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",10,"1",13,"0",13,"0",10,"2",13,"0",13,"0",10,"2",10,"2","1"
"120795","7",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"3",13,"0",10,"1",13,"0",10,"1",10,"3",13,"0",13,"0",10,"6",10,"3","1"
"120795","9",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"2","1"
"120795","14",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"2","1"
"120795","16",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1","1"
"120795","19",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1",13,"0","1"
"120795","21",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1",10,"1","1"
"120795","22",13,"0",10,"2",10,"1",13,"0",13,"0",13,"0",10,"3",13,"0",10,"1",13,"0",10,"2",10,"4",13,"0",13,"0",10,"7",10,"6","1"
"120838","8",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"3",10,"0",10,"0",10,"0",10,"2",10,"0",10,"0",10,"0",10,"5",10,"0","1"
"120838","14",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"3",10,"0",10,"0",10,"0",10,"2",10,"0",10,"0",10,"0",10,"5",10,"0","1"
"120838","22",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"3",10,"0",10,"0",10,"0",10,"2",10,"0",10,"0",10,"0",10,"5",10,"0","1"
"120865","1",13,"0",13,"0",10,"2",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",10,"31",10,"5",13,"0",13,"0",10,"34",10,"5","1"
"120865","2",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"6",10,"4",13,"0",13,"0",10,"7",10,"4","1"
"120865","6",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2",13,"0",13,"0",13,"0",10,"3",13,"0","1"
"120865","7",13,"0",13,"0",10,"4",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",10,"39",10,"9",13,"0",13,"0",10,"44",10,"9","1"
"120865","8",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"4",10,"3",13,"0",13,"0",10,"4",10,"3","1"
"120865","9",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",10,"2",13,"0",10,"4",10,"6",13,"0",13,"0",10,"6",10,"7","1"
"120865","10",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",10,"1",10,"14",10,"14",13,"0",13,"0",10,"14",10,"17","1"
"120865","11",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2",10,"4",13,"0",13,"0",10,"2",10,"4","1"
"120865","14",13,"0",10,"1",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1",10,"2",10,"1",10,"24",10,"27",13,"0",13,"0",10,"26",10,"31","1"
"120865","22",13,"0",10,"1",10,"4",10,"1",13,"0",13,"0",13,"0",10,"1",10,"3",10,"1",10,"63",10,"36",13,"0",13,"0",10,"70",10,"40","1"
"120883","1",10,"0",10,"0",10,"2",10,"0",10,"0",10,"0",10,"3",10,"1",10,"3",10,"0",10,"98",10,"17",10,"0",10,"0",10,"106",10,"18","1"
"120883","2",10,"0",10,"0",10,"0",10,"2",10,"0",10,"0",10,"1",10,"0",10,"0",10,"0",10,"42",10,"29",10,"0",10,"0",10,"43",10,"31","1"
"120883","3",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"7",10,"1",10,"0",10,"0",10,"7",10,"1","1"
"120883","7",10,"0",10,"0",10,"2",10,"2",10,"0",10,"0",10,"4",10,"1",10,"3",10,"0",10,"147",10,"47",10,"0",10,"0",10,"156",10,"50","1"
"120883","8",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"4",10,"0",10,"0",10,"0",10,"4",10,"0","1"
"120883","9",10,"3",10,"2",10,"0",10,"0",10,"0",10,"0",10,"2",10,"0",10,"2",10,"0",10,"15",10,"9",10,"1",10,"0",10,"23",10,"11","1"
"120883","10",10,"3",10,"3",10,"1",10,"2",10,"0",10,"0",10,"6",10,"5",10,"0",10,"1",10,"34",10,"28",10,"0",10,"1",10,"44",10,"40","1"
"120883","12",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"0",10,"0",10,"0",10,"1","1"
"120883","14",10,"6",10,"5",10,"1",10,"2",10,"0",10,"0",10,"8",10,"5",10,"2",10,"1",10,"53",10,"38",10,"1",10,"1",10,"71",10,"52","1"
"120883","15",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"3",10,"0",10,"0",10,"0",10,"3",10,"0","1"
"120883","16",10,"0",10,"0",10,"1",10,"0",10,"0",10,"0",10,"1",10,"0",10,"0",10,"0",10,"2",10,"2",10,"0",10,"0",10,"4",10,"2","1"
"120883","17",10,"0",10,"0",10,"0",10,"1",10,"0",10,"0",10,"1",10,"1",10,"1",10,"1",10,"5",10,"3",10,"1",10,"0",10,"8",10,"6","1"
"120883","18",10,"0",10,"1",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"4",10,"3",10,"1",10,"0",10,"5",10,"4","1"
"120883","19",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"2",10,"0",10,"0",10,"0",10,"2",10,"1","1"
"120883","21",10,"0",10,"1",10,"1",10,"1",10,"0",10,"0",10,"2",10,"1",10,"1",10,"2",10,"16",10,"8",10,"2",10,"0",10,"22",10,"13","1"
"120883","22",10,"6",10,"6",10,"4",10,"5",10,"0",10,"0",10,"14",10,"7",10,"6",10,"3",10,"216",10,"93",10,"3",10,"1",10,"249",10,"115","1"
"120944","15",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"7",10,"1",10,"1",13,"0",10,"8",10,"1","1"
"120944","16",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"7",10,"5",13,"0",13,"0",10,"7",10,"5","1"
"120944","17",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",10,"2",10,"1",10,"1",13,"0",10,"3",10,"2","1"
"120944","19",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",10,"3",10,"2",13,"0",13,"0",10,"3",10,"3","1"
"120944","20",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1",13,"0","1"
"120944","21",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",10,"1",13,"0",13,"0",10,"20",10,"9",10,"2",13,"0",10,"22",10,"11","1"
"120944","22",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",10,"1",13,"0",13,"0",10,"20",10,"9",10,"2",13,"0",10,"22",10,"11","1"
"120953","4",10,"0",10,"0",10,"1",10,"0",10,"0",10,"1",10,"0",10,"0",10,"3",10,"2",10,"8",10,"5",10,"0",10,"0",10,"12",10,"8","1"
"120953","7",10,"0",10,"0",10,"1",10,"0",10,"0",10,"1",10,"0",10,"0",10,"3",10,"2",10,"8",10,"5",10,"0",10,"0",10,"12",10,"8","1"
"120953","11",10,"0",10,"0",10,"0",10,"2",10,"0",10,"0",10,"0",10,"0",10,"1",10,"0",10,"4",10,"2",10,"0",10,"0",10,"5",10,"4","1"
"120953","14",10,"0",10,"0",10,"0",10,"2",10,"0",10,"0",10,"0",10,"0",10,"1",10,"0",10,"4",10,"2",10,"0",10,"0",10,"5",10,"4","1"
"120953","22",10,"0",10,"0",10,"1",10,"2",10,"0",10,"1",10,"0",10,"0",10,"4",10,"2",10,"12",10,"7",10,"0",10,"0",10,"17",10,"12","1"
"120971","4",10,"0",10,"0",10,"2",10,"2",10,"1",10,"3",10,"4",10,"5",10,"17",10,"8",10,"113",10,"77",10,"0",10,"1",10,"137",10,"96","1"
"120971","7",10,"0",10,"0",10,"2",10,"2",10,"1",10,"3",10,"4",10,"5",10,"17",10,"8",10,"113",10,"77",10,"0",10,"1",10,"137",10,"96","1"
"120971","11",10,"0",10,"0",10,"1",10,"0",10,"0",10,"0",10,"1",10,"0",10,"1",10,"3",10,"25",10,"36",10,"0",10,"1",10,"28",10,"40","1"
"120971","14",10,"0",10,"0",10,"1",10,"0",10,"0",10,"0",10,"1",10,"0",10,"1",10,"3",10,"25",10,"36",10,"0",10,"1",10,"28",10,"40","1"
"120971","18",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"1",10,"1",10,"0",10,"0",10,"1",10,"2","1"
"120971","21",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"1",10,"1",10,"0",10,"0",10,"1",10,"2","1"
"120971","22",10,"0",10,"0",10,"3",10,"2",10,"1",10,"3",10,"5",10,"5",10,"18",10,"12",10,"139",10,"114",10,"0",10,"2",10,"166",10,"138","1"
"121044","4",10,"0",10,"2",10,"13",10,"12",10,"4",10,"1",10,"10",10,"19",10,"11",10,"18",10,"108",10,"80",10,"0",10,"0",10,"146",10,"132","1"
"121044","7",10,"0",10,"2",10,"13",10,"12",10,"4",10,"1",10,"10",10,"19",10,"11",10,"18",10,"108",10,"80",10,"0",10,"0",10,"146",10,"132","1"
"121044","11",10,"4",10,"1",10,"2",10,"4",10,"0",10,"0",10,"2",10,"7",10,"5",10,"4",10,"14",10,"26",10,"0",10,"0",10,"27",10,"42","1"
